phi_mode,kappa,outcome,steps_used,target_switches
multiplicative,0.25,RESOURCE_TAKEN,8,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,TIMEOUT,12,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,8,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,TIMEOUT,12,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,10,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,TIMEOUT,12,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,11,0
multiplicative,0.25,RESOURCE_TAKEN,8,0
multiplicative,0.25,RESOURCE_TAKEN,8,0
multiplicative,0.25,TIMEOUT,12,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,TIMEOUT,12,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,TIMEOUT,12,2
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,8,1
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,6,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,7,0
multiplicative,0.25,RESOURCE_TAKEN,8,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,TIMEOUT,12,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,9,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,TIMEOUT,12,1
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,9,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,8,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,9,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,TIMEOUT,12,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,8,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,TIMEOUT,12,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,8,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,10,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,TIMEOUT,12,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,TIMEOUT,12,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,TIMEOUT,12,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,8,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,TIMEOUT,12,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,TIMEOUT,12,1
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,7,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,12,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,0.5,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,7,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,TIMEOUT,12,1
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,7,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,7,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,8,1
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,7,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,7,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,7,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,7,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,7,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,10,1
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,8,1
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,7,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,TIMEOUT,12,1
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,7,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,1.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,7,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
multiplicative,2.0,RESOURCE_TAKEN,6,0
