phi_mode,kappa,outcome,steps_used,target_switches
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
additive,4.0,PARTNER_RESCUED,6,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,RESOURCE_TAKEN,10,0
multiplicative,0.0,RESOURCE_TAKEN,12,0
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,RESOURCE_TAKEN,9,1
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,9,0
multiplicative,0.0,RESOURCE_TAKEN,9,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,TIMEOUT,12,2
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,TIMEOUT,12,2
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,8,1
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,RESOURCE_TAKEN,10,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,TIMEOUT,12,3
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,12,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,12,1
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,12,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,RESOURCE_TAKEN,12,1
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,RESOURCE_TAKEN,10,0
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,TIMEOUT,12,2
multiplicative,0.0,RESOURCE_TAKEN,12,0
multiplicative,0.0,RESOURCE_TAKEN,10,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,9,0
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,8,1
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,9,0
multiplicative,0.0,RESOURCE_TAKEN,9,1
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,10,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,10,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,RESOURCE_TAKEN,10,0
multiplicative,0.0,RESOURCE_TAKEN,9,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,10,0
multiplicative,0.0,TIMEOUT,12,2
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,RESOURCE_TAKEN,12,0
multiplicative,0.0,RESOURCE_TAKEN,11,1
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,RESOURCE_TAKEN,9,0
multiplicative,0.0,RESOURCE_TAKEN,9,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,RESOURCE_TAKEN,10,1
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,12,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,10,0
multiplicative,0.0,RESOURCE_TAKEN,9,0
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,8,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,RESOURCE_TAKEN,10,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,6,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,10,0
multiplicative,0.0,RESOURCE_TAKEN,9,0
multiplicative,0.0,RESOURCE_TAKEN,9,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,10,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,7,0
multiplicative,0.0,RESOURCE_TAKEN,9,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,RESOURCE_TAKEN,11,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.0,RESOURCE_TAKEN,9,0
multiplicative,0.0,RESOURCE_TAKEN,10,2
multiplicative,0.0,RESOURCE_TAKEN,12,0
multiplicative,0.0,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,9,0
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,RESOURCE_TAKEN,11,1
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,12,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,10,1
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,9,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,RESOURCE_TAKEN,9,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,RESOURCE_TAKEN,9,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,9,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,9,1
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,12,1
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,9,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,9,1
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,12,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,12,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,8,1
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,12,1
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,9,0
multiplicative,0.1,RESOURCE_TAKEN,8,1
multiplicative,0.1,RESOURCE_TAKEN,9,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,RESOURCE_TAKEN,9,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,8,1
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,9,1
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,8,1
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,9,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,RESOURCE_TAKEN,9,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,RESOURCE_TAKEN,11,1
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,12,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,TIMEOUT,12,0
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,TIMEOUT,12,1
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,10,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,8,0
multiplicative,0.1,RESOURCE_TAKEN,11,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,7,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
multiplicative,0.1,RESOURCE_TAKEN,10,1
multiplicative,0.1,RESOURCE_TAKEN,9,1
multiplicative,0.1,RESOURCE_TAKEN,9,0
multiplicative,0.1,RESOURCE_TAKEN,6,0
